S.NO.,Date,Month,SHIFT ,Incidnet No #,Data connecter,Priority,Alert/Incident,Name of the Shift Engineer,Handover Shift Engineer,Reported time Stamp,Responded Time stamp,MTTD (Mins),Resolution Time Stamp,MTTR    (Mins),Time To Breach SLA,Remaining Mins to Breach,Resolver Comments,VIP Users ,RULE,Service owner,Status,Remarks / Comments,False / True Positive,WHy False Positive,Justification,Quality Audit,Description,
442,25-Jun-25,June,Night,208213,AD,Medium,Alert,Uday,"Sarvesh,Venkat",6/25/2025 23:30,6/25/2025 23:30,0.00,6/25/2025 23:45,15.00,6/26/2025 3:30,Resolved,"Triaging Steps performed : Observed the events, user( rsingh@arcutis.com and adminypragada@arcutis.com) have elevated role by activating PIM ,it is legitimate activity Nothing suspicious, Closing as False positive, Escalating - No",No,Rule#010-Account Elevated to New Role,Sentinel,Closed,Rule#010 25th June'25 (208213).xlsx,FalsePositive,Legitimate user,,Pass,,
443,25-Jun-25,June,Night,208214,AD,Medium,Incident ,Uday,"Sarvesh,Venkat",6/25/2025 0:00,6/25/2025 0:06,6.00,6/25/2025 0:13,13.00,6/25/2025 4:00,Resolved,"Triaging steps: By checked the events there are 2 users(atimpone@arcutis.com,samueljones@arcutis.com) triggerd in this alert and by checking the audit logs of the users there were found users accounts was disabled and by checking the signin logs of the users, we could see no successful attempt found after disabling the account.and ips are clean Escalating (Yes/No) No.",No,Rule#283- Attempts to sign in to disabled accounts by IP address,Sentinel,Closed,Rule#283 25th June'25 (208212).xlsx,True positive,,,Pass,,
444,25-Jun-25,June,Night,208215,AD,Low,Alert,Uday,"Sarvesh,Venkat",6/25/2025 1:11,6/25/2025 1:18,7.00,6/25/2025 1:27,16.00,6/25/2025 9:11,Resolved,"Observed the events , checked the losg for the users , all failed attemps were seen , known clean Ips were seen",No,Rule#002-Attempt to bypass conditional access rule in Microsoft Entra ID,Sentinel,Closed,Rule#002 25th June'2025 (208215).xlsx,FalsePositive,Legitimate user,,Pass,,
445,25-Jun-25,June,Night,208216,AD,Medium,Alert,Saranya,"Sarvesh,Venkat",6/26/2025 2:57,6/26/2025 2:58,1.00,6/26/2025 3:10,13.00,6/26/2025 6:57,Resolved,"Observed the Events a nd checked admin was added into MS-PIM, nothing Suspicious activities found, closing as FP.",No,Rule#016-User added to Microsoft Entra ID Privileged Groups,Sentinel,Closed,Rule#016-June-25-25 ( 208216 ).xlsx,FalsePositive,Legitimate user,,Pass,,
446,25-Jun-25,June,Night,208217,AD,Medium,Alert,Saranya,"Sarvesh,Venkat",6/26/2025 3:52,6/26/2025 3:55,3.00,6/26/2025 3:56,4.00,6/26/2025 7:52,Resolved,"As checked the events we could see the user was added Dhroovi & Ashiesh and its a legitimate activity, IPs was clean, so closing as False positive",No,Rule#003-New User configuration alert,Sentinel,Closed,Rule 003-June-25-25 ( 208217 ).xlsx,FalsePositive,Legitimate user,,Pass,,
447,25-Jun-25,June,Night,208218,AD,High,Alert,Saranya,"Sarvesh,Venkat",6/26/2025 3:58,6/26/2025 3:59,1.00,6/26/2025 4:01,3.00,6/26/2025 4:58,Resolved,"Observed the Events a nd checked user(Yasaswini) was Accessed into MS-PIM, nothing Suspicious activities found, closing as FP.",No,Rule#014-User Assigned Privileged Role,Sentinel,Closed,Rule#014-June-25-25 ( 208218 ).xlsx,FalsePositive,Legitimate user,,Pass,,
448,26-Jun-25,June,Morning,208219,AD,High,Alert,venkat,"Umika , dhroovi & Harish",6/25/2025 20:25,6/25/2025 20:26,1.00,6/25/2025 20:32,7.00,6/25/2025 21:25,Resolved,"By checking the events, user (adminvkomaara@arcutis.com) was successfully reviewed security info, nothing suspicious",No,Rule#033-Authentication Methods Changed for Privileged Account,Sentinel,Closed,Rule#033 26th June'25 (208219).xlsx,FalsePositive,Legitimate user,,Pass,,
449,26-Jun-25,June,Morning,208220,AD,Medium,Alert,venkat,"Umika , dhroovi & Harish",6/26/2025 2:00,6/26/2025 2:04,4.00,6/26/2025 2:14,14.00,6/26/2025 6:00,Resolved,"Triaging Steps performed : Check history -- no suspiciuos activities sign in logs / -- no suspicious closure comments: Observed the events detected countires US only, guest signin policy with clean IP, nothing suspcious, ",No,Rule#019-Signin Logs with expanded Conditional access policies,Sentinel,Closed,Rule#019 26th June'25 (208220).xlsx,FalsePositive,Legitimate user,,pass,,
450,26-Jun-25,June,Morning,208221,AD,Medium,Alert,venkat,"Umika , dhroovi & Harish",6/26/2025 2:35,6/26/2025 2:37,2.00,6/26/2025 2:47,12.00,6/26/2025 6:35,Resolved,"Observed events, checked sign in logs of users(abuchanan@arcutis.com, ctalley@arcutis.com, ctolley@arcutis.com, jpappalardo@arcutis.com), clean IP, using registered devices and known apps nothing suspicuos found  so closing as false positive",No,Rule#183-Detect passwordless authentication,Sentinel,Closed,Rule#183-Detect passwordless authentication (208221).xlsx,FalsePositive,Legitimate user,,Pass,,
451,26-Jun-25,June,Morning,208222,AD,Low,Alert,venkat,"Umika , dhroovi & Harish",6/26/2025 2:41,6/26/2025 2:44,3.00,6/26/2025 2:59,18.00,6/26/2025 10:41,Resolved,"Triaging Steps performed: Check ip reputation-clean. check history-- no suspicious activites, closure comments: Observed the events, detected users from US and IN location only and there are No-Interactive signin logs detected, reason being failed ""Access has been blocked due to conditional access policies"" No suspicious activity found",No,Rule#002-Attempt to bypass conditional access rule in Microsoft Entra ID,Sentinel,Closed,Rule#002 26th June'2025 (208222).xlsx,FalsePositive,Legitimate  Location,,Pass,,
452,26-Jun-25,June,Afternoon,208223,Avanan,Medium,Alert,Harish,"Uday, Saranya",6/26/2025 2:30,6/26/2025 2:32,2.00,6/26/2025 2:57,27.00,6/26/2025 6:30,Resolved,"Triaging Steps performed : Check ip reputation - clean. Check history -- no suspicious activities Sign in logs / -- no suspicious. closure comments :As checked the sign in logs, user location is JP ,where all the used Ips are clean and and user is using nordvpn sso and known applications and MFA was satisfied,Nothing suspicious closing as false positive. Escalating (yes/ No) No",yes,"Rule#289- Detect critical Anomaly alerts related to Avanan
",Sentinel,Closed,Rule#289-jun-26-25 (208223),FalsePositive,Nord VPN,IN shift Handover call,Pass,,
453,26-Jun-25,June,Afternoon,208224,Avanan,Medium,Alert,Harish,"Uday, Saranya",6/26/2025 2:40,6/26/2025 2:41,1.00,6/26/2025 2:58,18.00,6/26/2025 6:40,Resolved,"Triaging Steps performed : Check ip reputation - clean. Check history -- no suspicious activities Sign in logs / -- no suspicious. closure comments :As checked the sign in logs, user location is JP ,where all the used Ips are clean and and user is using nordvpn sso and known applications and MFA was satisfied,Nothing suspicious closing as false positive. Escalating (yes/ No) No",yes,"Rule#289- Detect critical Anomaly alerts related to Avanan
",Sentinel,Closed,Rule#289-jun-26-25 (208224),FalsePositive,Nord VPN,Working on another alert ,Pass,,
454,26-Jun-25,June,Afternoon,208225,AD,Medium,Alert,Harish,"Uday, Saranya",6/26/2025 17:09,6/26/2025 17:14,5.00,6/26/2025 17:19,10.00,6/26/2025 21:09,Resolved,"Triaging Steps performed : Check ip reputation - clean. Check history -- no suspicious activities Sign in logs / -- no suspicious closure comments :As checked the events we could see user admintkongara@arcutis.com successfully changed the password by eddie, action count is 1 only, nothing suspicious, closing as False positive. Escalating (yes/ No) No",No,Rule#215-Service account password change,Sentinel,Closed,Rule 215-June-26-25 ( 208225),False Positive,Legitimate user,,Pass,,
456,26-Jun-25,June,Afternoon,208226,AD,Medium,Alert,Harish,"Uday, Saranya",6/26/2025 19:28,6/26/2025 19:29,1.00,6/26/2025 19:33,5.00,6/26/2025 23:28,Resolved,"Observed the Events a nd checked admin was added into MS-PIM, nothing Suspicious activities found, closing as FP.",No,Rule#016-User added to Microsoft Entra ID Privileged Groups,Sentinel,Closed,Rule#016-June-26-25 ( 208226),FalsePositive,Legitimate user,,Pass,,
457,26-Jun-25,June,Afternoon,208227,AD,Medium,Alert,Harish,"Uday, Saranya",6/26/2025 20:00,6/26/2025 20:02,2.00,6/26/2025 20:09,9.00,6/27/2025 0:00,Resolved,"Observed events, IP is clean, checked sign in logs for user, user is using managed device and known apps. nothing suspicious found. location is US which is regular to user. closing as FP",No,Rule#20-Explicit MFA Deny,Sentinel,Closed,Rule 020 26th Jun'25 (208227),False Positive,Legitimate Asset,,Pass,,
455,26-Jun-25,June,Afternoon,208228,sophos,High,Alert,Harish,"Uday, Saranya",6/26/2025 20:17,6/26/2025 20:20,3.00,,,6/26/2025 21:17,Resolved,Observed the Events and checked the Device ARQ-MAC-FHN7QF675X and it was not clean and escalated to Yasaswini.,No,Rule#279- Detect when Alert Triggered in Sophos.,Sophos,Closed,,False Positive,Legitimate Asset,Sophos alert,Fail,Missing Rule ID Template,
456,26-Jun-25,June,Afternoon,208229,sophos,High,Alert,Harish,"Uday, Saranya",6/26/2025 20:24,6/26/2025 20:26,2.00,6/26/2025 20:45,21.00,6/26/2025 21:24,Resolved,"Observed the Events and Checked the Device ARQ-MAC-FHN7QF675X,Sophos services are missing or not running so escalated to Yasasawini.",No,Rule#280- Detect when One or more Sophos services are missing or not running.,Sophos,Closed,,False Positive,Legitimate Asset,Sophos alert,Fail,Missing Rule ID Template,
457,26-Jun-25,June,Afternoon,208230,AD,Medium,Alert,Harish,"Uday, Saranya",6/26/2025 20:57,6/26/2025 20:58,1.00,6/26/2025 21:10,13.00,6/27/2025 0:57,Resolved,"triaging steps performed:checked IP Reputation Clean, observed the events checked the IP's no malicious IP's detected,checked history-sign in logs of the users and the location are JP , NZ ,observed that successfull attempts found , MFA satisfied and user is using known apps and and No suspicious activity found closing as false positive",No,Rule#021-Authentication Attempt from New Country,Sentinel,Closed,Rule 021-June-26-25 ( 208230),False Positive,Legitimate user,Working on another alert ,Pass,,
458,26-Jun-25,June,Afternoon,208231,AD,Medium,Alert,Harish,"Uday, Saranya",6/26/2025 21:00,6/26/2025 21:04,4.00,6/26/2025 21:07,7.00,6/27/2025 1:00,Resolved,"Triaging steps: checked events all users are using Nord VPN, one users is using different ip checked sign in logs,, user is using known apps and device and MFA Satisfied IP is clean and location is US, nothing suspicious found, closing as FP, Escalating (Yes/ No) No.",No,Rule#008-Signins From VPS Providers,Sentinel,Closed,Rule 008-June-26-25 ( 208231 ),False Positive,Nord VPN,,Pass,,
459,26-Jun-25,June,Afternoon,208232,Box,Medium,Alert,Harish,"Uday, Saranya",6/26/2025 22:00,6/26/2025 22:03,3.00,6/26/2025 22:11,11.00,6/27/2025 2:00,Resolved,"Triaging steps: By observing the events internal users access external domains, by observings additional details, these all are look like business purpose communications only, so closing it as a false positive Escalating (Yes/ No) No.",No,Rule#006-Box - Item shared to external entity,Sentinel,Closed,Rule 006 - 26th -June'25 (208232),False Positive,Legitimate user,In shift Handover call,Pass,,
460,26-Jun-25,June,Afternoon,208233,Box,Medium,Alert,Harish,"Uday, Saranya",6/26/2025 22:23,6/26/2025 22:24,1.00,6/26/2025 22:27,4.00,6/27/2025 2:23,Resolved,"Observed the events , checked the box events for the user downloaded 4files  nothing malicious was seen",No,Rule#295- Detect the number of deletions or downloads from a particular user in a day.,Sentinel,Closed,Rule#295-June-26-25 (208233),FalsePositive,Legitimate user,,Pass,,
463,26-Jun-25,June,Night,208234,Avanan,Medium,Alert,Navtesh,"Sarvesh, Umika, Ashiesh",6/26/2025 22:30,6/26/2025 22:32,2.00,6/26/2025 22:36,6.00,6/27/2025 2:30,Resolved,"Triaging Steps performed : Observed the events, Arcutis users sent business related mail, No suspicious mail or activity was detected, Closing as false positive",No,"Rule#267-Detect outbound emails to public domains(Gmail, Yahoo etc)and review",Sentinel,Closed,Rule#267 26 June'2025 (208234),False Positive,Legitimate user,,Pass,,
464,26-Jun-25,June,Night,208235,AD,Medium,Alert,Navtesh,"Sarvesh, Umika, Ashiesh",6/26/2025 22:35,6/26/2025 22:36,1.00,6/26/2025 22:41,6.00,6/27/2025 2:35,Resolved,"Triaging steps: checked events as well as audit logs of the users, users changed the passwords successfully ,action count was less, detected IP' are clean, Nothing suspicious found ,closing it as false positive Escalating (Yes/ No) No.",No,Rule#017-Tracking Password Changes,Sentinel,Closed,Rule 017 - 26th June'25 (208235),FalsePositive,Legitimate user,,Pass,,
465,26-Jun-25,June,Night,208236,Box,Medium,Alert,Navtesh,"Sarvesh, Umika, Ashiesh",6/26/2025 22:41,6/26/2025 22:42,1.00,6/26/2025 22:46,5.00,6/27/2025 2:41,Resolved,"observed the events , checked the box events for the user  , no malicous actitvy was seen ",No,Rule#295- Detect the number of deletions or downloads from a particular user in a day.,Sentinel,Closed,Rule#295-June-26-25 (208236),False Positive,Legitimate user,,Pass,,
466,26-Jun-25,June,Night,208237,Box,Medium,Alert,Navtesh,"Sarvesh, Umika, Ashiesh",6/26/2025 22:43,6/26/2025 22:44,1.00,6/26/2025 22:49,6.00,6/27/2025 2:43,Resolved,"observed the events , checked the box events for the user  , no malicous actitvy was seen ",No,Rule#295- Detect the number of deletions or downloads from a particular user in a day.,Sentinel,Closed,Rule#295-June-26-25 (208237),False Positive,Legitimate user,,Pass,,
467,26-Jun-25,June,Night,208238,AD,Medium,Alert,Navtesh,"Sarvesh, Umika, Ashiesh",6/26/2025 23:27,6/26/2025 23:28,1.00,6/26/2025 23:34,7.00,6/27/2025 3:27,Resolved,Observed the Events checked the User jgreenwood were added into MS-Pim Nothing suspicious closing as FP.,No,Rule#016-User Added To Microsoft Entra ID Privileaged Groups,Sentinel,Closed,No Template,False Positive,Legitimate user,,Fail,Create Rule ID Template,
468,26-Jun-25,June,Night,208239,AD,Medium,Alert,Navtesh,"Sarvesh, Umika, Ashiesh",6/26/2025 23:30,6/26/2025 23:31,1.00,6/26/2025 23:37,7.00,6/27/2025 3:30,Resolved,"Triaging Steps performed : Observed the events, user( jgreenwood@arcutis.com) have elevated role by activating PIM ,it is legitimate activity Nothing suspicious, Closing as False positive, Escalating - No",No,Rule#010-Account Elevated to New Role,Sentinel,Closed,Rule#010 26th June'25 (208239),FalsePositive,Legitimate user,,Pass,,
469,26-Jun-25,June,Night,208240,Box,Medium,Alert,Navtesh,"Sarvesh, Umika, Ashiesh",6/26/2025 23:30,6/26/2025 23:31,1.00,6/26/2025 23:38,8.00,6/27/2025 3:30,Resolved,"Triaging steps: observed the events , checked the BOX logs for the users ,arcutis users downloaded files from Box, no malicious activity detected, so closing it as a false positive Escalating (Yes/ No) No.",No,Rule#290- Detect High Volume of downloads/deletions in 24 hours time from BOX,Sentinel,Closed,Rule#290 26th June'25(208240),FalsePositive,Legitimate user,,Pass,,
470,26-Jun-25,June,Night,208241,AD,Medium,Alert,Navtesh,"Sarvesh, Umika, Ashiesh",6/27/2025 0:30,6/27/2025 0:31,1.00,6/27/2025 0:36,6.00,6/27/2025 4:30,Resolved,"Triaging Steps performed : Check history -- no suspicious activities Sign in logs / -- no suspicious closure comments :Observed the events detected countries US and IN only , guest sigin policy with clean IP, nothing suspicious. Escalating (yes/ No) No ",No,Rule#019-Signin Logs with expanded Conditional access policies,Sentinel,Closed,Rule 019-June-26-25 ( 208241),FalsePositive,IP Clean,,Pass,,
471,26-Jun-25,June,Night,208242,AD,Low,Alert,Navtesh,"Sarvesh, Umika, Ashiesh",6/27/2025 1:11,6/27/2025 1:12,1.00,6/27/2025 1:27,16.00,6/27/2025 9:11,Resolved,"Observed the events , checked the losg for the users , all failed attemps were seen , known clean Ips were seen",No,Rule#002-Attempt to bypass conditional access rule in Microsoft Entra ID,Sentinel,Closed,Rule 002-June-26-25 ( 208242),FalsePositive,IP Clean,,Pass,,
472,26-Jun-25,June,Night,208243,AD,Medium,Alert,Saranya,"Sarvesh, Umika, Ashiesh",6/27/2025 4:47,6/27/2025 4:48,1.00,6/27/2025 5:00,13.00,6/27/2025 8:47,Resolved,Observed the Events checked the User Eddie were added into MS-Pim Nothing suspicious closing as FP.,No,Rule#016-User Added To Microsoft Entra ID Privileaged Groups,Sentinel,Closed,Rule#016-June-26-25 ( 208243 ).xlsx,FalsePositive,Legitimate user,,Pass,,
473,26-Jun-25,June,Night,208244,AD,High,Alert,Saranya,"Sarvesh, Umika, Ashiesh",6/27/2025 4:48,6/27/2025 4:49,1.00,6/27/2025 5:01,13.00,6/27/2025 5:48,Resolved,"Observed the Events a nd checked user(Iwalsh) was Accessed into MS-PIM, nothing Suspicious activities found, closing as FP.",No,Rule#014-User Assigned Privileged Role,Sentinel,Closed,Rule#014-June-26-25 ( 208244 ).xlsx,FalsePositive,Legitimate user,,Pass,,
474,26-Jun-25,June,Night,208245,Avanan,Medium,Alert,Saranya,"Sarvesh, Umika, Ashiesh",6/27/2025 5:36,6/27/2025 5:38,2.00,6/27/2025 5:44,8.00,6/27/2025 9:36,Resolved,"Observed the Events and checked user(cbcekman@arcuits.com) and the location is JP and user is using Nord VPN SSO, nothing Suspicious activities found, closing as FP.",No,"Rule#289- Detect critical Anomaly alerts related to Avanan
",Sentinel,Closed,Rule#289-June-26-25 ( 208245 ).xlsx,FalsePositive,Legitimate user,,Pass,,
475,26-Jun-25,June,Night,208246,Avanan,Medium,Alert,Saranya,"Sarvesh, Umika, Ashiesh",6/27/2025 5:42,6/27/2025 5:47,5.00,6/27/2025 5:49,7.00,6/27/2025 9:42,Resolved,"Observed the Events and checked user(cbcekman@arcuits.com) and the location is JP and user is using Nord VPN SSO, nothing Suspicious activities found, closing as FP.",No,"Rule#289- Detect critical Anomaly alerts related to Avanan
",Sentinel,Closed,Rule#289-June-26-25 ( 208246 ).xlsx,FalsePositive,Legitimate user,,Pass,,
476,27-Jun-25,June,Morning,208247,AD,Medium,Alert,Sarvesh,"Venkat, Harish & Dhroovi",6/27/2025 12:30,6/27/2025 12:31,1.00,6/27/2025 12:36,6.00,6/27/2025 16:30,Resolved,"Triaging Steps performed : Check history -- no suspicious activities Sign in logs / -- no suspicious closure comments :Observed the events detected countries US and IN only , guest sigin policy with clean IP, nothing suspicious. Escalating (yes/ No) No ",No,Rule#019-Signin Logs with expanded Conditional access policies,Sentinel,Closed,Rule 019-June-27-25 (208247).xlsx,FalsePositive,Legitimate user,,Pass,,
451,27-Jun-25,June,Morning,208248,AD,Low,Alert,Sarvesh,"Venkat, Harish & Dhroovi",6/27/2025 13:11,6/27/2025 13:15,4.00,6/27/2025 13:19,8.00,6/27/2025 21:11,Resolved,"Triaging Steps performed: Check ip reputation-clean. check history-- no suspicious activites, closure comments: Observed the events, detected users from US,CH & IN location only and there are No-Interactive signin logs detected, reason being failed ""Access has been blocked due to conditional access policies"" No suspicious activity found",No,Rule#002-Attempt to bypass conditional access rule in Microsoft Entra ID,Sentinel,Closed,Rule 002-June-27-25 (208248).xlsx,FalsePositive,Legitimate  Location,,Pass,,
452,27-Jun-25,June,Afternoon,208249,sophos,Medium,Alert,Harish,"Navtesh,Saranya",6/27/2025 18:57,6/27/2025 19:01,4.00,6/27/2025 19:02,5.00,6/27/2025 22:57,Resolved,BAS Testing,No,Rule#279- Detect when Alert Triggered in Sophos.,Sophos,Closed,,False Positive,BAS Testing,,Fail,Missing Rule ID Template,
453,27-Jun-25,June,Afternoon,208250,AD,Medium,Alert,Harish,"Navtesh,Saranya",6/27/2025 20:27,6/27/2025 20:27,0.00,6/27/2025 20:29,2.00,6/28/2025 0:27,Resolved,"Triaging Steps performed : Observed the events, user( jgreenwood@arcutis.com) have elevated role by activating PIM ,it is legitimate activity Nothing suspicious, Closing as False positive, Escalating - No",No,Rule#010-Account Elevated to New Role,Sentinel,Closed,Rule#010 27th June'25 (208250),FalsePositive,Legitimate user,,Fail,Missing Rule ID Template,
454,27-Jun-25,June,Afternoon,208251,AD,Medium,Alert,Harish,"Navtesh,Saranya",6/27/2025 20:57,6/27/2025 20:58,1.00,6/27/2025 21:16,19.00,6/28/2025 0:57,Resolved,"triaging steps performed:checked IP Reputation Clean, observed the events checked the IP's no malicious IP's detected,checked history-sign in logs of the users and the location are IT , BZ ,observed that successfull attempts found , MFA satisfied and user is using known apps and and No suspicious activity found closing as false positive",No,Rule#021-Authentication Attempt from New Country,Sentinel,Closed,Rule 021-June-27-25 ( 208251),False Positive,Legitimate user,,Fail,Missing Rule ID Template,
455,27-Jun-25,June,Afternoon,208252,AD,Medium,Alert,Harish,"Navtesh,Saranya",6/27/2025 21:00,6/27/2025 21:01,1.00,6/27/2025 21:05,5.00,6/28/2025 1:00,Resolved,"Triaging steps: checked events all users are using Nord VPN, TWO users is using different ip checked sign in logs,, user is using known apps and device and MFA Satisfied IP is clean and location is US, nothing suspicious found, closing as FP, Escalating (Yes/ No) No.",No,Rule#008-Signins From VPS Providers,Sentinel,Closed,Rule 008-June-27-25 ( 208252 ),False Positive,Nord VPN,,Fail,Missing Rule ID Template,
456,27-Jun-25,June,Afternoon,208253,AD,Medium,Alert,Harish,"Navtesh,Saranya",6/27/2025 22:27,6/27/2025 22:29,2.00,6/27/2025 22:33,6.00,6/28/2025 2:27,Resolved,Observed the Events checked the User Eddie were added into MS-Pim Nothing suspicious closing as FP.,No,Rule#016-User Added To Microsoft Entra ID Privileaged Groups,Sentinel,Closed,Rule#016-June-27-25 ( 208253),FalsePositive,Legitimate user,,Fail,Missing Rule ID Template,
457,27-Jun-25,June,Night,208254,Avanan,Medium,Alert,Navtesh,Sarvesh,6/27/2025 22:30,6/27/2025 22:31,1.00,6/27/2025 22:37,7.00,6/28/2025 2:30,Resolved,"Triaging Steps performed : Observed the events, Arcutis users sent business related mail, No suspicious mail or activity was detected, Closing as false positive",No,"Rule#267-Detect outbound emails to public domains(Gmail, Yahoo etc)and review",Sentinel,Closed,Rule#267 27 June'2025 (208254),False Positive,Legitimate user,,Pass,,
458,27-Jun-25,June,Night,208255,AD,Medium,Alert,Navtesh,Sarvesh,6/27/2025 22:35,6/27/2025 22:36,1.00,6/27/2025 22:40,5.00,6/28/2025 2:35,Resolved,"Triaging steps: checked events as well as audit logs of the users, users changed the passwords successfully ,action count was less, detected IP' are clean, Nothing suspicious found ,closing it as false positive Escalating (Yes/ No) No.",No,Rule#017-Tracking Password Changes,Sentinel,Closed,Rule 017 - 27th June'25 (208255),FalsePositive,Legitimate user,,Pass,,
459,27-Jun-25,June,Night,208256,AD,Medium,Alert,Navtesh,Sarvesh,6/27/2025 23:27,6/27/2025 23:28,1.00,6/27/2025 23:34,7.00,6/28/2025 3:27,Resolved,Observed the Events checked the User lwalsh were added into MS-Pim Nothing suspicious closing as FP.,No,Rule#016-User Added To Microsoft Entra ID Privileaged Groups,Sentinel,Closed,No Template,False Positive,Legitimate user,,Fail,Create Rule ID Template,
460,27-Jun-25,June,Night,208257,AD,Medium,Alert,Navtesh,Sarvesh,6/27/2025 23:30,6/27/2025 23:31,1.00,6/27/2025 23:39,9.00,6/28/2025 3:30,Resolved,"Triaging Steps performed : Observed the events, user( lwalsh@arcutis.com) have elevated role by activating PIM ,it is legitimate activity Nothing suspicious, Closing as False positive, Escalating - No",No,Rule#010-Account Elevated to New Role,Sentinel,Closed,Rule#010 27th June'25 (208257),FalsePositive,Legitimate user,,Pass,,
461,27-Jun-25,June,Night,208258,Box,Medium,Alert,Navtesh,Sarvesh,6/27/2025 23:30,6/27/2025 23:31,1.00,6/27/2025 23:40,10.00,6/28/2025 3:30,Resolved,"Triaging steps: observed the events , checked the BOX logs for the users ,arcutis users downloaded files from Box, no malicious activity detected, so closing it as a false positive Escalating (Yes/ No) No.",No,Rule#290- Detect High Volume of downloads/deletions in 24 hours time from BOX,Sentinel,Closed,Rule#290 27th June'25(208258),FalsePositive,Legitimate user,,Pass,,
462,27-Jun-25,June,Night,208259,AD,Medium,Incident ,Navtesh,Sarvesh,6/28/2025 0:00,6/28/2025 0:02,2.00,6/28/2025 0:04,4.00,6/28/2025 4:00,Resolved,"Triaging steps: By checked the events there are 1 user atimpone@arcutis.comtriggerd in this alert and by checking the audit logs of the users there were found users accounts was disabled and by checking the signin logs of the users, we could see no successful attempt found after disabling the account.and ips are clean Escalating (Yes/No) No.",No,Rule#283- Attempts to sign in to disabled accounts by IP address,Sentinel,Closed,Rule#283 27th June'25 (208259),True positive,,,Pass,,
463,27-Jun-25,June,Night,208260,AD,Medium,Alert,Navtesh,Sarvesh,6/28/2025 0:30,6/28/2025 0:32,2.00,6/28/2025 0:35,5.00,6/28/2025 4:30,Resolved,"Triaging Steps performed : Check history -- no suspicious activities Sign in logs / -- no suspicious closure comments :Observed the events detected countries US and IN, CA only , guest sigin policy with clean IP, nothing suspicious. Escalating (yes/ No) No ",No,Rule#019-Signin Logs with expanded Conditional access policies,Sentinel,Closed,Rule 019-June-27-25 ( 208260),FalsePositive,IP Clean,,Pass,,
464,27-Jun-25,June,Night,208261,AD,Low,Alert,Navtesh,Sarvesh,6/28/2025 1:11,6/28/2025 1:12,1.00,6/28/2025 1:16,5.00,6/28/2025 9:11,Resolved,"Observed the events , checked the losg for the users , all failed attemps were seen , known clean Ips were seen",No,Rule#002-Attempt to bypass conditional access rule in Microsoft Entra ID,Sentinel,Closed,Rule 002-June-27-25 ( 208261),FalsePositive,IP Clean,,Pass,,
465,27-Jun-25,June,Night,208262,AD,Medium,Alert,Saranya,Sarvesh,6/28/2025 3:27,6/28/2025 3:28,1.00,6/28/2025 3:33,6.00,6/28/2025 7:27,Resolved,Observed the Events checked the User Eddie were added into MS-Pim Nothing suspicious closing as FP.,No,Rule#016-User Added To Microsoft Entra ID Privileaged Groups,Sentinel,Closed,Rule#016-June-27-25 ( 208262 ).xlsx,FalsePositive,Legitimate user,,Pass,,
466,27-Jun-25,June,Night,208263,AD,Medium,Alert,Saranya,Sarvesh,6/28/2025 3:27,6/28/2025 3:28,1.00,6/28/2025 3:33,6.00,6/28/2025 7:27,Resolved,Observed the Events checked the User jgreenwood were added into MS-Pim Nothing suspicious closing as FP.,No,Rule#016-User Added To Microsoft Entra ID Privileaged Groups,Sentinel,Closed,Rule#016-June-27-25 ( 208263 ).xlsx,FalsePositive,Legitimate user,,Pass,,
467,27-Jun-25,June,Night,208264,Box,Medium,Alert,Saranya,Sarvesh,6/28/2025 5:21,6/28/2025 5:23,2.00,6/28/2025 5:26,5.00,6/28/2025 9:21,Resolved,"observed the events, user jfrommer@arcutis.com deleted files from BOX  No suspicious activities found",No,Rule#295- Detect the number of deletions or downloads from a particular user in a day.,Sentinel,Closed,Rule#295-June-27-25 ( 208264 ).xlsx,FalsePositive,Legitimate user,,Fail,Missing Rule ID Template,
468,27-Jun-25,June,Night,208265,AD,Medium,Incident ,Saranya,Sarvesh,6/28/2025 5:23,6/28/2025 5:24,1.00,6/28/2025 5:28,5.00,6/28/2025 9:23,Resolved,"Triaging Steps performed : Check ip reputation - Clean Closure comments - By observing the events, the user account marketing@arcutis.com, sign in from CN location and triggered ips are not malicious, but by checking the sign-in logs of this account no successful attempt found, Escalating (Yes/ No) No. Closure comments for TP",No,Rule#184-P1- Sign-in attempts from block listed countries.,Sentinel,Closed,Rule#184-June-27-25 ( 208265 ).xlsx,True positive,,,Fail,Missing Rule ID Template,
469,28-Jun-25,June,Morning,208266,AD,Medium,Alert,Sarvesh,Uday & Aman,6/28/2025 7:27,6/28/2025 7:30,3.00,6/28/2025 7:33,6.00,6/28/2025 11:27,Resolved,"Observed the Events and checked user (etheilig@arcutis.com) was added into MS-PIM, nothing Suspicious activities found, closing as FP",No,Rule#016-User added to Microsoft Entra ID Privileged Groups,Sentinel,Closed,Rule#016-June-28-25 (208266).xlsx,FalsePositive,Legitimate user,,Pass,,
