S.NO.,Date,Month,SHIFT ,Incidnet No #,Data connecter,Priority,Alert/Incident,Name of the Shift Engineer,Handover Shift Engineer,Reported time Stamp,Responded Time stamp,MTTD (Mins),Resolution Time Stamp,MTTR    (Mins),Time To Breach SLA,Remaining Mins to Breach,Resolver Comments,VIP Users ,RULE,Service owner,Status,Remarks / Comments,False / True Positive,WHy False Positive,Justification,Quality Audit,Description,
597,23-Jul-25,July,Night,210030,AD,Medium,Incident ,Aman,"Venkat, Harish , Dhroovi ",7/23/2025 23:25,7/23/2025 23:26,1.00,7/23/2025 23:39,14.00,7/24/2025 3:25,Resolved,"User Name: marketing@arcutis.com Location: Multiple . closure comments Observed the events, as checked sign in logs There was no successful attempt from this accounts. No successfull compromise activity seen and all are failed attempts due to Sign-in was blocked because it came from an IP address with malicious activity. Closing as TP",No,Rule#184-P1- Sign-in attempts from block listed countries.,Sentinel,Closed,Rule#184-P1- 23rd July'25 ( 210030),True Positive,,,Pass,,
598,23-Jul-25,July,Night,210031,AD,Medium,Alert,Aman,"Venkat, Harish , Dhroovi ",7/23/2025 23:30,7/23/2025 23:37,7.00,7/23/2025 23:41,11.00,7/24/2025 3:30,Resolved,"Triaging Steps performed : Observed the events, admins have elevated role by activating PIM ,it is legitimate activity Nothing suspicious, Closing as False positive, Escalating - No",No,Rule#010-Account Elevated to New Role,Sentinel,Closed,Rule#10 23rd July'2025 (210031),False Positive,Legitimate user,,Pass,,
599,23-Jul-25,July,Night,210032,Box,Medium,Alert,Aman,"Venkat, Harish , Dhroovi ",7/23/2025 23:30,7/23/2025 23:37,7.00,7/23/2025 23:50,20.00,7/24/2025 3:30,Resolved,"Triaging steps: observed the events , checked the BOX logs for the users ,Box Admin downloaded files from Box, no malicious activity detected, so closing it as a false positive Escalating (Yes/ No) No",No,Rule#290- Detect High Volume of downloads/deletions in 24 hours time from BOX,Sentinel,Closed,Rule#290 23rd July'2025 (210032),False Positive,Legitimate user,,Pass,,
600,23-Jul-25,July,Night,210033,AD,Medium,Alert,Aman,"Venkat, Harish , Dhroovi ",7/24/2025 0:30,7/24/2025 0:31,1.00,7/24/2025 0:36,6.00,7/24/2025 4:30,Resolved,"Triaging Steps performed : Check history -- no suspicious activities Sign in logs / -- no suspicious closure comments :Observed the events detected countries US, CA and found other location with guest sigin policy with clean IP, nothing suspicious. Escalating (yes/ No) No",No,Rule#019-Signin Logs with expanded Conditional access policies,Sentinel,Closed,Rule#019 23rd July'2025 (210033),False Positive,Legitimate user,,Pass,,
601,23-Jul-25,July,Night,210034,Sophos,High,Alert,Aman,"Venkat, Harish , Dhroovi ",7/24/2025 0:42,7/24/2025 0:50,8.00,7/24/2025 1:01,19.00,7/24/2025 1:42,Resolved,TIcket has been already raised and is in WIP ,No,Rule#279- Detect when Alert Triggered in Sophos.,Sentinel,Closed,BAS Testing,Benign Positive,,,Pass,,
602,23-Jul-25,July,Night,210035,AD,Low,Alert,Aman,"Venkat, Harish , Dhroovi ",7/24/2025 1:11,7/24/2025 1:11,0.00,7/24/2025 1:14,3.00,7/24/2025 9:11,Resolved,"Triaging Steps performed: Check ip reputation - clean. check history -- no suspicious activities, closure comments: Observed the events, users from IN,US & IT locations and there are Non-Interactive signin logs detected, reason being failed ""Access has been blocked due to conditional access policies"" checked sign in logs No suspicious activity found",No,Rule#002-Attempt to bypass conditional access rule in Microsoft Entra ID,Sentinel,Closed,Rule#002 23rd July'2025 (210035),False Positive,,,Pass,,
603,23-Jul-25,July,Night,210036,AD,Medium,Incident ,Aman,"Venkat, Harish , Dhroovi ",7/24/2025 3:03,7/24/2025 3:04,1.00,7/24/2025 3:05,2.00,7/24/2025 7:03,Resolved,"User Name: Marketing@arcutis.com, noreply@arcutis.com Location: Multiple . closure comments Observed the events, as checked sign in logs There was no successful attempt from this accounts. No successfull compromise activity seen and all are failed attempts due to Sign-in was blocked because it came from an IP address with malicious activity. Closing as TP",No,Rule#297 - Detecting unusual login patterns with behavior analytics rule,Sentinel,Closed,No Template,True Positive,,,Fail,"Create Rule ID Template,either provide the timeline for template",
604,23-Jul-25,July,Night,210037,AD,Medium,Alert,Aman,"Venkat, Harish , Dhroovi ",7/24/2025 2:27,7/24/2025 2:28,1.00,7/24/2025 2:32,5.00,7/24/2025 6:27,Resolved,"Triaging steps : Observed the events, user - Jgreenwood has elevated his role by activating PIM, Nothing suspicious, Escalating : No.",No,Rule#016-User added to Microsoft Entra ID Privileged Groups,Sentinel,Closed,Rule#016- 23rd July'25 (210037),False Positive,Legitimate user,,Pass,,
605,23-Jul-25,July,Night,210038,AD,High,Alert,Saranya,"Venkat, Harish , Dhroovi ",7/24/2025 4:55,7/24/2025 4:56,1.00,7/24/2025 4:59,4.00,7/24/2025 5:55,Resolved,"Triaging Steps performed : Check ip reputation - clean. Check history -- no suspicious activities Sign in logs / -- no suspicious closure comments :observed the events admin  registered security info , nothing malicious closing as False positive Escalating (yes/ No) No.",No,Rule#033-Authentication Methods Changed for Privileged Account,Sentinel,Closed,Rule 033-July-23-25 ( 210038 ).xlsx,False Positive,Legitimate user,,Pass,,
606,24-Jul-25,July,Morning ,210039,AD,Medium,Incident ,Harish,"Umika, Sarvesh, Ashiesh",7/24/2025 8:03,7/24/2025 8:04,1.00,7/24/2025 8:07,4.00,7/24/2025 12:03,Resolved,"User Name: Marketing@arcutis.com, noreply@arcutis.com Location: Multiple . closure comments Observed the events, as checked sign in logs There was no successful attempt from this accounts. No successfull compromise activity seen and all are failed attempts due to Sign-in was blocked because it came from an IP address with malicious activity. Closing as TP",No,Rule#297 - Detecting unusual login patterns with behavior analytics rule,Sentinel,Closed,No Template,True Positive,,,Fail,"Create Rule ID Template,either provide the timeline for template",
607,24-Jul-25,July,Morning ,210040,AD,High,Alert,Harish,"Umika, Sarvesh, Ashiesh",7/24/2025 8:45,7/24/2025 8:47,2.00,7/24/2025 8:57,12.00,7/24/2025 9:45,Resolved,"Triaging Steps performed : Check ip reputation - clean. Check history -- No suspicious activities Sign in logs / -- no suspicious closure comments :Observed the events, Detected user ( tedwards@arcutis.com ) is US location using known apps No suspicious activity found Escalating (yes/ No) No
 ",yes,Rule#286- Atypical travel,Sentinel,Closed,Rule#286 24th July'2025 (210040),False Positive,Legitimate user,investigation took time,Fail,Provide proper justification(reason for time taken),
608,24-Jul-25,July,Morning ,210041,AD,Medium,Alert,Harish,"Umika, Sarvesh, Ashiesh",7/24/2025 13:05,7/24/2025 13:06,1.00,7/24/2025 13:08,3.00,7/24/2025 17:05,Resolved,"Triaging steps: IP : Clean, Closure comments :Observed events, checked sign in logs of users , clean IP, using registered devices and known apps nothing suspicious found , closing as a false positive",No,Rule#183-Detect passwordless authentication,Sentinel,Closed,Rule#183-July-24-25 (210041 ),False Positive,Legitimate user,,Pass,,
609,24-Jul-25,July,Morning ,210042,AD,Low,Alert,Harish,"Umika, Sarvesh, Ashiesh",7/24/2025 13:11,7/24/2025 13:15,4.00,7/24/2025 13:18,7.00,7/24/2025 21:11,Resolved,"Triaging Steps performed: Check ip reputation - clean. check history -- no suspicious activities, closure comments: Observed the events, users from IN,US & FR locations and there are Non-Interactive signin logs detected, reason being failed ""Access has been blocked due to conditional access policies"" checked sign in logs No suspicious activity found",No,Rule#002-Attempt to bypass conditional access rule in Microsoft Entra ID,Sentinel,Closed,Rule 002-July-24-25 ( 210042),False Positive,IP Clean,,Pass,,
610,24-Jul-25,July,Morning ,210043,Box,Medium,Alert,Harish,"Umika, Sarvesh, Ashiesh",7/24/2025 13:41,7/24/2025 13:42,1.00,7/24/2025 13:44,3.00,7/24/2025 17:41,Resolved,"observed the events , the user is sagnihotri@arcutis.com and 9 folders have been downloaded,count is less and all are business related files checked box events no suspicious activtiy was seen, closing as FP.",No,Rule#295- Detect the number of deletions or downloads from a particular user in a day.,Sentinel,Closed,Rule#295 24th July'2025 ( 210043 ),False Positive,Legitimate user,,Pass,,
611,24-Jul-25,July,Afternoon,210044,AD,Medium,Alert,Sarvesh,"Saranya, Navtesh",7/24/2025 14:58,7/24/2025 15:02,4.00,7/24/2025 15:07,9.00,7/24/2025 18:58,Resolved,"Triaging Steps performed: Check ip reputation - clean. check history -- no suspicious activities, closure comments: Observed the events, users zcirelli@arcutis.com from US locations and there are Non-Interactive signin logs detected, reason being failed ""Access has been blocked due to conditional access policies"" No suspicious activity found",No,Rule#118-Failed login attempts to Azure Portal,Sentinel,Closed,Rule118-July-24-25 (210044).xlsx,False Positive,Legitimate user,,Pass,,
612,24-Jul-25,July,Afternoon,210045,Avanan,Medium,Alert,Sarvesh,"Saranya, Navtesh",7/24/2025 17:20,7/24/2025 17:22,2.00,7/24/2025 17:23,3.00,7/24/2025 21:20,Resolved,"Triaging Steps performed : Check history -- no suspicious activities Sign in logs / -- no suspicious closure comments :Observed the events old browser anomaly detected for user sgundlapalli@arcutis.com, checked sign in logs user using clean IP and known apps, location is US, MFA is satisfied nothing suspicious found. Escalating (yes/ No) No",No,Rule#289- Detect critical Anomaly alerts related to Avanan,Sentinel,Closed,Rule#289-july-24-25 (210045).xlsx,False Positive,Legitimate user,,Pass,,
613,24-Jul-25,July,Afternoon,210046,Avanan,Medium,Alert,Sarvesh,"Saranya, Navtesh",7/24/2025 17:29,7/24/2025 17:32,3.00,7/24/2025 17:33,4.00,7/24/2025 21:29,Resolved,"Triaging Steps performed : Check history -- no suspicious activities Sign in logs / -- no suspicious closure comments :Observed the events old browser anomaly detected for user sgundlapalli@arcutis.com, checked sign in logs user using clean IP and known apps, location is US, MFA is satisfied nothing suspicious found. Escalating (yes/ No) No",No,Rule#289- Detect critical Anomaly alerts related to Avanan,Sentinel,Closed,Rule#289-july-24-25 (210046).xlsx,False Positive,Legitimate user,,Pass,,
614,24-Jul-25,July,Afternoon,210047,Sophos,High,Alert,Sarvesh,"Saranya, Navtesh",7/24/2025 18:17,7/24/2025 18:18,1.00,7/24/2025 18:25,8.00,7/24/2025 19:17,Resolved,"Cymulate activity, Device : ARQ-PC-030",No,Rule#279- Detect when Alert Triggered in Sophos.,Sentinel,Closed,Rule#279-july-24-25 (210047).xlsx,Benign Positive,,Took time in investigation,Pass,,
615,24-Jul-25,July,Afternoon,210048,AD,Medium,Alert,Sarvesh,"Saranya, Navtesh",7/24/2025 18:27,7/24/2025 18:34,7.00,7/24/2025 18:36,9.00,7/24/2025 22:27,Resolved,"Triaging steps : Observed the events, user - Jgreenwood has elevated his role by activating PIM, Nothing suspicious, Escalating : No.",No,Rule#016-User added to Microsoft Entra ID Privileged Groups,Sentinel,Closed,Rule#016-july-24-25 (210048).xlsx,False Positive,Legitimate user,In a meeting,Pass,,
616,24-Jul-25,July,Afternoon,210049,AD,Medium,Alert,Sarvesh,"Saranya, Navtesh",7/24/2025 21:00,7/24/2025 21:04,4.00,7/24/2025 21:17,17.00,7/25/2025 1:00,Resolved,"checked events all users are using Nord VPN, 4 user is using different ip checked sign in logs, user is using known apps and IP is clean and location is US, nothing suspicious found, closing as False Positive.",No,Rule#008-Signins From VPS Providers,Sentinel,Closed,Rule 008 - 24th July'25 (210049).xlsx,False Positive,Nord VPN,Checking sign in logs for the users,Pass,,
617,24-Jul-25,July,Afternoon,210050,Box,Medium,Alert,Sarvesh,"Saranya, Navtesh",7/24/2025 22:00,7/24/2025 22:12,12.00,7/24/2025 22:14,14.00,7/25/2025 2:00,Resolved,"Triaging steps: By observing the events external user from external domain accessed folders which are business related, by observings additional details, these all are collaboration invites for business purpose and communications, IP are clean nothing suspicious found, closing it as a false positive Escalating (Yes/ No) No",No,Rule#006-Box - Item shared to external entity,Sentinel,Closed,Rule 006 - 24th July'25 (210050).xlsx,False Positive,Legitimate user,Shift Handover call,Pass,,
618,24-Jul-25,July,Night,210051,Avanan,Medium,Alert,Navtesh,"Venkat, Harish , Dhroovi ",7/24/2025 22:30,7/24/2025 22:32,2.00,7/24/2025 22:35,5.00,7/25/2025 2:30,Resolved,"Triaging Steps performed : Observed the events, Arcutis users sent business related mail, No suspicious mail or activity was detected, Closing as false positivesent",No,"Rule#267-Detect outbound emails to public domains(Gmail, Yahoo etc)and review",Sentinel,Closed,Rule#267 25th July'2025 (210051),False Positive,Legitimate user,,Pass,,
619,24-Jul-25,July,Night,210052,Box,Medium,Alert,Navtesh,"Venkat, Harish , Dhroovi ",7/24/2025 23:31,7/24/2025 23:32,1.00,7/24/2025 23:38,7.00,7/25/2025 3:31,Resolved,"Triaging steps: observed the events , checked the BOX logs for the users ,Box Adminand guest user downloaded files from Box, no malicious activity detected, so closing it as a false positive Escalating (Yes/ No) No",No,Rule#290- Detect High Volume of downloads/deletions in 24 hours time from BOX,Sentinel,Closed,Rule#290 25th July'2025 (210052),False Positive,Legitimate user,,Pass,,
620,24-Jul-25,July,Night,210053,AD,Medium,Alert,Navtesh,"Venkat, Harish , Dhroovi ",7/25/2025 0:22,7/25/2025 0:23,1.00,7/25/2025 0:26,4.00,7/25/2025 4:22,Resolved,"Triaging Steps performed: Initiated by adminjseibert@arcutis.com Closure Comments - checked the events we could see the 1 user was added by ""adminjseibert@arcutis.com"" it is a legitimate activity, IPs was clean, closing as False positive Escalating (yes/ No) No",No,Rule#003-New User configuration alert,Sentinel,Closed,Rule 003-July 24th-25 ( 210053),False Positive,Legitimate user,,Pass,,
621,24-Jul-25,July,Night,210054,AD,Medium,Alert,Navtesh,"Venkat, Harish , Dhroovi ",7/25/2025 0:25,7/25/2025 0:26,1.00,7/25/2025 0:30,5.00,7/25/2025 4:25,Resolved,"User Name: ssnyder@arcutis.com Location: US. closure comments Observed the events, as checked sign in logs User is within US location using clean Ip and known apps Kandji Passport Sandbox, with registered devices, nothing suspicious found. closing as FP",No,Rule#297 - Detecting unusual login patterns with behavior analytics rule,Sentinel,Closed,No Template,False Positive,Legitimate user,,Fail,"Create Rule ID Template,either provide the timeline for template",
622,24-Jul-25,July,Night,210055,AD,Medium,Alert,Navtesh,"Venkat, Harish , Dhroovi ",7/25/2025 0:30,7/25/2025 0:31,1.00,7/25/2025 0:36,6.00,7/25/2025 4:30,Resolved,"Triaging Steps performed : Check history -- no suspicious activities Sign in logs / -- no suspicious closure comments :Observed the events detected countries US,location with guest sigin policy with clean IP, nothing suspicious. Escalating (yes/ No) No",No,Rule#019-Signin Logs with expanded Conditional access policies,Sentinel,Closed,Rule#019 25 July'2025 (210055),False Positive,Legitimate user,,Pass,,
623,24-Jul-25,July,Night,210056,Sophos,High,Alert,Navtesh,"Venkat, Harish , Dhroovi ",7/25/2025 0:42,7/25/2025 0:43,1.00,7/25/2025 0:45,3.00,7/25/2025 1:42,Resolved,TIcket has been already raised and is in WIP INC0095493,No,Rule#279- Detect when Alert Triggered in Sophos.,Sentinel,Closed,Rule#279-july-25-25 (210056),Benign Positive,Legitimate user,,Pass,,
624,24-Jul-25,July,Night,210057,AD,Low,Alert,Navtesh,"Venkat, Harish , Dhroovi ",7/25/2025 1:12,7/25/2025 1:13,1.00,7/25/2025 1:17,5.00,7/25/2025 9:12,Resolved,"Triaging Steps performed: Check ip reputation - clean. check history -- no suspicious activities, closure comments: Observed the events, users from IN,US,CA & FR  locations and there are Non-Interactive signin logs detected, reason being failed ""Access has been blocked due to conditional access policies"" checked sign in logs No suspicious activity found",No,Rule#002-Attempt to bypass conditional access rule in Microsoft Entra ID,Sentinel,Closed,Rule#002 25 July'2025 (210057),False Positive,Legitimate user,,Pass,,
625,24-Jul-25,July,Night,210058,AD,Medium,Alert,Navtesh,"Venkat, Harish , Dhroovi ",7/25/2025 2:00,7/25/2025 2:01,1.00,7/25/2025 2:05,5.00,7/25/2025 6:00,Resolved,"Observed events, IP is clean, checked sign in logs for user adminjgarcia@arcutis.com. user using known apps. clean ip nothing suspicious found. location is US closing as FPJ",No,Rule#020- Explicit MFA Deny,Sentinel,Closed,Rule 020-July-25-25 ( 210058),False Positive,Legitimate user,,Pass,,
626,25-Jul-25,July,Morning ,210059,AD,Medium,Alert,Harish,"Umika, Sarvesh, Ashiesh",7/25/2025 12:30,7/25/2025 12:32,2.00,7/25/2025 12:40,10.00,7/25/2025 16:30,Resolved,"Triaging Steps performed :Check IP Reputation - clean Check history -- no suspicious activities Sign in logs / -- no suspicious closure comments :Observed the event triggered IPs are clean, observed signin failed due to mfa reject and authentication failed during strong authentication required and Access has been block nothing suspicious . Escalating (yes/ No) No",No,Rule#019-Signin Logs with expanded Conditional access policies,Sentinel,Closed,Rule#019 25th July'2025 (210059),False Positive,Legitimate user,,Pass,,
627,25-Jul-25,July,Morning ,210060,Sophos ,High,Incident ,Harish,"Umika, Sarvesh, Ashiesh",7/25/2025 12:39,7/25/2025 12:40,1.00,7/25/2025 13:23,44.00,7/25/2025 13:39,Resolved,"Observed the events,  Device-ARQ-PROCDNA-1,sophos services are missing or not running, Based on Eddie conversation need to wait or sometime and then check the sophos status is clean now so closing as TP",No,Rule#280- Detect when One or more Sophos services are missing or not running.,Sentinel,Closed,Rule 280-July-25-25 ( 210060),True Positive,,Sophos alert ,Pass,,
628,25-Jul-25,July,Morning ,210061,AD,Medium,Alert,Harish,"Umika, Sarvesh, Ashiesh",7/25/2025 13:05,7/25/2025 13:06,1.00,7/25/2025 13:07,2.00,7/25/2025 17:05,Resolved,"Triaging steps: IP : Clean, Closure comments :Observed events, checked sign in logs of users , clean IP, using registered devices and known apps nothing suspicious found , closing as a false positive",No,Rule#183-Detect passwordless authentication,Sentinel,Closed,Rule#183-July-25-25 (210061 ),False Positive,Legitimate user,,Pass,,
629,25-Jul-25,July,Morning ,210062,AD,Low,Alert,Harish,"Umika, Sarvesh, Ashiesh",7/25/2025 13:11,7/25/2025 13:12,1.00,7/25/2025 13:18,7.00,7/25/2025 21:11,Resolved,"Observed the events , checked the sigin logs for the users , known device and known apps, also clean IP was detected ,and the location is IN,US,& CA and Non interactive signin Logs, all were failed attempts no malicious activity was seen",No,Rule#002-Attempt to bypass conditional access rule in Microsoft Entra ID,Sentinel,Closed,Rule#002 25th July'2025 (210062),False Positive,Legitimate user,,Pass,,
630,25-Jul-25,July,Afternoon,210063,AD,Low,Alert,Sarvesh,"Saranya, Navtesh",7/25/2025 15:01,7/25/2025 15:16,15.00,7/25/2025 15:17,16.00,7/25/2025 23:01,Resolved,"Triaging Steps performed: Check ip reputation - clean. check history -- no suspicious activities, closure comments: Observed the events, users zcirelli@arcutis.com from US locations and there are Non-Interactive signin logs detected, reason being failed ""Access has been blocked due to conditional access policies"" No suspicious activity found",No,Rule#118-Failed login attempts to Azure Portal,Sentinel,Closed,Rule118-July-25-25 (210063).xlsx,False Positive,Legitimate user,Was in Roger meet,Pass,,
631,25-Jul-25,July,Afternoon,210064,AD,Medium,Alert,Sarvesh,"Saranya, Navtesh",7/25/2025 18:27,7/25/2025 18:31,4.00,7/25/2025 18:34,7.00,7/25/2025 22:27,Resolved,"Triaging steps : Observed the events, user - Jgreenwood has elevated his role by activating PIM, Nothing suspicious, Escalating : No.",No,Rule#016-User added to Microsoft Entra ID Privileged Groups,Sentinel,Closed,Rule016-July-25-25 (210064).xlsx,False Positive,Legitimate user,,Pass,,
632,25-Jul-25,July,Afternoon,210065,AD,Medium,Alert,Sarvesh,"Saranya, Navtesh",7/25/2025 20:57,7/25/2025 21:00,3.00,7/25/2025 21:15,18.00,7/26/2025 0:57,Resolved,"triaging steps performed:checked IP Reputation Clean, observed the events checked the IP's, no malicious IP's detected,checked history- non interactive sign in logs of the user and the location is TC observed that No successfull attempts found due to Access has been blocked due to conditional access policies and user using known apps and IP is clean No suspicious activity found , User is Out of Office, closing as false positive",No,Rule#021-Authentication Attempt from New Country,Sentinel,Closed,Rule021-July-25-25 (210065).xlsx,False Positive,Legitimate user,Investigation took time - suspicious activity seen,Pass,,
633,25-Jul-25,July,Afternoon,210066,AD,Medium,Incident ,Sarvesh,"Saranya, Navtesh",7/25/2025 20:57,7/25/2025 21:00,3.00,7/25/2025 21:04,7.00,7/26/2025 0:57,Resolved,"As checked events, noreply@arcutis.com & hr@arcutis.com users account was seen, As checked sign in logs there failed attempts from multiple countries which are block listed and its from malicious Ips. hence closing as TP.",No,Rule#043-Anomalous sign-in location by user account and authenticating application,Sentinel,Closed,Rule043-July-25-25 (210066).xlsx,True Positive,,,Pass,,
634,25-Jul-25,July,Afternoon,210067,AD,Medium,Alert,Sarvesh,"Saranya, Navtesh",7/25/2025 21:00,7/25/2025 21:03,3.00,7/25/2025 21:06,6.00,7/26/2025 1:00,Resolved,"checked events all users are using Nord VPN, 2 users are using different ip checked sign in logs, users are using known apps and IP is clean and location is US, nothing suspicious found, closing as False Positive.",No,Rule#008-Signins From VPS Providers,Sentinel,Closed,Rule008-July-25-25 (210067).xlsx,False Positive,Legitimate user,,Pass,,
635,25-Jul-25,July,Afternoon,210068,Box,Medium,Alert,Sarvesh,"Saranya, Navtesh",7/25/2025 22:00,7/25/2025 22:04,4.00,7/25/2025 22:06,6.00,7/26/2025 2:00,Resolved,"Triaging steps: By observing the events external user from external domain accessed folders which are business related, by observings additional details, these all are collaboration invites for business purpose and communications, IP are clean nothing suspicious found, closing it as a false positive Escalating (Yes/ No) No",No,Rule#006-Box - Item shared to external entity,Sentinel,Closed,Rule006-July-25-25 (210068).xlsx,False Positive,Legitimate user,,Pass,,
636,25-Jul-25,July,Afternoon,210069,AD,Medium,Alert,Sarvesh,"Saranya, Navtesh",7/25/2025 22:27,7/25/2025 22:30,3.00,7/25/2025 22:31,4.00,7/26/2025 2:27,Resolved,"Triaging steps : Observed the events, user - Eddie has elevated his role by activating PIM, Nothing suspicious, Escalating : No.",No,Rule#016-User added to Microsoft Entra ID Privileged Groups,Sentinel,Closed,Rule016-July-25-25 (210069).xlsx,False Positive,Legitimate user,,Pass,,
637,25-Jul-25,July,Night,210070,Avanan,Medium,Alert,Navtesh,Aman,7/25/2025 22:30,7/25/2025 22:31,1.00,7/25/2025 22:34,4.00,7/26/2025 2:30,Resolved,"Triaging Steps performed : Observed the events, Arcutis users sent business related mail, No suspicious mail or activity was detected, Closing as false positivesent",No,"Rule#267-Detect outbound emails to public domains(Gmail, Yahoo etc)and review",Sentinel,Closed,Rule#267 25th July'2025 (210070),False Positive,Legitimate user,,Pass,,
638,25-Jul-25,July,Night,210071,AD,Medium,Alert,Navtesh,Aman,7/25/2025 23:27,7/25/2025 23:28,1.00,7/25/2025 23:34,7.00,7/26/2025 3:27,Resolved,"Triaging steps : Observed the events, user - Jgreenwood has elevated his role by activating PIM, Nothing suspicious, Escalating : No.",No,Rule#016-User added to Microsoft Entra ID Privileged Groups,Sentinel,Closed,Rule016-July-25-25 (210071),False Positive,Legitimate user,,Pass,,
639,25-Jul-25,July,Night,210072,Box,Medium,Alert,Navtesh,Aman,7/25/2025 23:30,7/25/2025 23:32,2.00,7/25/2025 23:36,6.00,7/26/2025 3:30,Resolved,"Triaging steps: observed the events , checked the BOX logs for the users ,Box Adminand guest user downloaded files from Box, no malicious activity detected, so closing it as a false positive Escalating (Yes/ No) No",No,Rule#290- Detect High Volume of downloads/deletions in 24 hours time from BOX,Sentinel,Closed,Rule#290 25th July'2025 (210072),False Positive,Legitimate user,,Pass,,
640,25-Jul-25,July,Night,210073,AD,Medium,Alert,Navtesh,Aman,7/26/2025 0:30,7/26/2025 0:31,1.00,7/26/2025 0:36,6.00,7/26/2025 4:30,Resolved,"Triaging Steps performed : Check history -- no suspicious activities Sign in logs / -- no suspicious closure comments :Observed the events detected countries US,IN,CH location with guest sigin policy with clean IP, nothing suspicious. Escalating (yes/ No) No",No,Rule#019-Signin Logs with expanded Conditional access policies,Sentinel,Closed,Rule#019 25 July'2025 (210073),False Positive,Legitimate user,,Pass,,
641,25-Jul-25,July,Night,210074,AD,Low,Alert,Navtesh,Aman,7/26/2025 1:12,7/26/2025 1:13,1.00,7/26/2025 1:16,4.00,7/26/2025 9:12,Resolved,"Triaging Steps performed: Check ip reputation - clean. check history -- no suspicious activities, closure comments: Observed the events, users from IN,US, locations and there are Non-Interactive signin logs detected, reason being failed ""Access has been blocked due to conditional access policies"" checked sign in logs No suspicious activity found",No,Rule#002-Attempt to bypass conditional access rule in Microsoft Entra ID,Sentinel,Closed,Rule#002 25 July'2025 (210074),False Positive,Legitimate user,,Pass,,
642,26-Jul-25,July,Morning ,210075,AD,Medium,Alert,Aman,Sarvesh,7/26/2025 7:05,7/26/2025 7:06,1.00,7/26/2025 7:16,11.00,7/26/2025 11:05,Resolved,"Triaging Steps performed : Check ip reputation - clean. Check history -- No suspicious activities Sign in logs / -- no suspicious closure comments :Observed the events, Detected user ( tedwards@arcutis.com ) is US location using known apps No suspicious activity found Escalating (yes/ No) No
 ",yes,Rule#286- Atypical travel,Sentinel,Closed,Rule#286 24th July'2025 (210075),False Positive,Legitimate user,,Pass,,
643,26-Jul-25,July,Morning ,210076,AD,Low,Alert,Aman,Sarvesh,7/26/2025 12:30,7/26/2025 12:50,20.00,7/26/2025 12:55,25.00,7/26/2025 20:30,Resolved,"Triaging Steps performed : Check history -- no suspicious activities Sign in logs / -- no suspicious closure comments :Observed the events detected countries US,IN,CH location with guest sigin policy with clean IP, nothing suspicious. Escalating (yes/ No) No",No,Rule#019-Signin Logs with expanded Conditional access policies,Sentinel,Closed,Rule#019 26 July'2025 (210076),False Positive,Legitimate user,was raising ticket for sophos in yash ,Pass,,
644,26-Jul-25,July,Morning ,210077,AD,Medium,Alert,Aman,Sarvesh,7/26/2025 13:05,7/26/2025 13:09,4.00,7/26/2025 13:17,12.00,7/26/2025 17:05,Resolved,"Triaging steps: IP : Clean, Closure comments :Observed events, checked sign in logs of users , clean IP, using registered devices and known apps nothing suspicious found , closing as a false positive",No,Rule#183-Detect passwordless authentication,Sentinel,Closed,Rule#183-July-26-25 (210077),False Positive,Legitimate user,,Pass,,
645,26-Jul-25,July,Morning ,210078,AD,Low,Alert,Aman,Sarvesh,7/26/2025 13:11,7/26/2025 13:15,4.00,7/26/2025 13:19,8.00,7/26/2025 21:11,Resolved,"Observed the events , checked the sigin logs for the users , known device and known apps, also clean IP was detected ,and the location is IN,US,& CA and Non interactive signin Logs, all were failed attempts no malicious activity was seen",No,Rule#002-Attempt to bypass conditional access rule in Microsoft Entra ID,Sentinel,Closed,Rule#002 26th July'2025 (210078),False Positive,Legitimate user,,Pass,,
646,26-Jul-25,July,Afternoon,210079,AD,Medium,Alert,Sarvesh,Navtesh & Uday,7/26/2025 18:55,7/26/2025 18:57,2.00,7/26/2025 19:01,6.00,7/26/2025 22:55,Resolved,"Triaging Steps performed : Check ip reputation - clean. Check history -- no suspicious activities Sign in logs / -- no suspicious closure comments :observed the events admin adminfocampo@arcutis.com ""User registered Authenticator App with Notification"" , nothing malicious closing as False positive Escalating (yes/ No) No.",No,Rule#033-Authentication Methods Changed for Privileged Account,Sentinel,Closed,Rule 033-July-26-25 (210079).xlsx,False Positive,Legitimate user,,Pass,,
647,26-Jul-25,July,Afternoon,210080,AD,Medium,Alert,Sarvesh,Navtesh & Uday,7/26/2025 21:00,7/26/2025 21:00,0.00,7/26/2025 21:01,1.00,7/27/2025 1:00,Resolved,"checked events all users are using Nord VPN, 3 users are using different ip checked sign in logs, users are using known apps and IP is clean and location is US, nothing suspicious found, closing as False Positive.",No,Rule#008-Signins From VPS Providers,Sentinel,Closed,Rule 008-July-26-25 (210080).xlsx,False Positive,Nord VPN,,Pass,,
